atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,DDD_O,DDD_P,DDD_R,DDD_SL,DDD_TD,note,unit_O,unit_P,unit_R,unit_SL,unit_TD,atc_level_05_note,DDD_inhalesolution,DDD_N,unit_inhalesolution,unit_N,DDD_oral_aerosol,unit_oral_aerosol,DDD_sc_implant,DDD_urethral,DDD_V,unit_sc_implant,unit_urethral,unit_V,DDD_inhalepowder,unit_inhalepowder,DDD_implant,DDD_intravesical,unit_implant,unit_intravesical,DDD_chewing_gum,DDD_inhale,DDD_inhaleaerosol,unit_chewing_gum,unit_inhale,unit_inhaleaerosol,DDD_instillsolution,unit_instillsolution,DDD_lamella,DDD_ointment,unit_lamella,unit_ointment
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AA,Magnesium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AA05,magnesium silicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AA,Magnesium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AA10,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AB,Aluminium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AB01,aluminium hydroxide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AB,Aluminium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AB02,algeldrate,5,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AB,Aluminium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AB03,aluminium phosphate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AB,Aluminium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AB04,dihydroxialumini sodium carbonate,4,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AB,Aluminium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AB05,aluminium acetoacetate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AB,Aluminium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AB06,aloglutamol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AB,Aluminium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AB07,aluminium glycinate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AB,Aluminium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AB10,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AC,Calcium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AC01,calcium carbonate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AC,Calcium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AC02,calcium silicate,6,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AC,Calcium compounds,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AC10,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AD,"Combinations and complexes of aluminium, calcium and magnesium compounds","The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AD01,ordinary salt combinations,NA,NA,NA,NA,NA,Standard dose: 10 tablets or 50 ml mixt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AD,"Combinations and complexes of aluminium, calcium and magnesium compounds","The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AD02,magaldrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AD,"Combinations and complexes of aluminium, calcium and magnesium compounds","The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AD03,almagate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AD,"Combinations and complexes of aluminium, calcium and magnesium compounds","The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AD04,hydrotalcite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AD,"Combinations and complexes of aluminium, calcium and magnesium compounds","The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AD05,almasilate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AF,Antacids with antiflatulents,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AF01,magaldrate and antiflatulents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AF,Antacids with antiflatulents,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AF02,ordinary salt combinations and antiflatulents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AG,Antacids with antispasmodics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AH,Antacids with sodium bicarbonate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AX,"Antacids, other combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA01,cimetidine,0.8,0.8,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA02,ranitidine,0.3,0.3,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA03,famotidine,40,40,NA,NA,NA,NA,mg,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA04,nizatidine,0.3,0.3,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA05,niperotidine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA06,roxatidine,0.15,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA07,ranitidine bismuth citrate,0.8,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA08,lafutidine,20,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA51,"cimetidine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA53,"famotidine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BB,Prostaglandins,NA,A02BB01,misoprostol,0.8,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BB,Prostaglandins,NA,A02BB02,enprostil,70,NA,NA,NA,NA,NA,mcg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC01,omeprazole,20,20,NA,NA,NA,NA,mg,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC02,pantoprazole,40,40,NA,NA,NA,NA,mg,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC03,lansoprazole,30,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC04,rabeprazole,20,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC05,esomeprazole,30,30,NA,NA,NA,NA,mg,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC06,dexlansoprazole,30,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC07,dexrabeprazole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC08,vonoprazan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
